pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_1217,Volume 3,18,effeminate,<a href='/digital-beehive/num5/num_1623/'>1192 [Effeminate]</a>,,E,,,,,,#item-0b00f09e0,,Head: effeminate|Entry: 1192 [Effeminate]|#item-0b00f09e0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1176,1341,512,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559673249807,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1176,1341,512,125/150,/0/default.jpg",effeminate,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1219,Volume 3,18,England,<a href='/digital-beehive/alpha2/alpha_0286/'>a</a>|<a href='/digital-beehive/num6/num_1903/'>1347 [England]</a>|<a href='/digital-beehive/num6/num_2167/'>1473 [England]</a>|<a href='/digital-beehive/num6/num_2168/'>1473 [Englishman]</a>|1840 [PAGE_MISSING]|<a href='/digital-beehive/num6/num_1971/'>1381 [Great Britain]</a>,,E,,,,,,#item-a37c235ec,,Head: England|Entry: a|Entry: 1347 [England]|Entry: 1473 [England]|Entry: 1473 [Englishman]|Entry: 1840 [PAGE_MISSING]|Entry: 1381 [Great Britain]|#item-a37c235ec,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1840,1440,747,210/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559756198358,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1840,1440,747,210/150,/0/default.jpg",England,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1220,Volume 3,18,efficacy,<a href='/digital-beehive/num3/num_0813/'>611 [with Efficacy]</a>,,E,,,,,,#item-e8dc67cc5,,Head: efficacy|Entry: 611 [with Efficacy]|#item-e8dc67cc5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1144,1458,411,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559673428530,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1144,1458,411,147/150,/0/default.jpg",efficacy,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1223,Volume 3,18,England new,766 [PAGE_MISSING],,E,,,,,,#item-ef0f60d21,,Head: England new|Entry: 766 [PAGE_MISSING]|#item-ef0f60d21,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1823,1568,403,94/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559756254114,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1823,1568,403,94/150,/0/default.jpg",England new,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1224,Volume 3,18,English Church,<a href='/digital-beehive/num6/num_1930/'>1360 [English Church]</a>|<a href='/digital-beehive/num9/num_3193/'>2248 [Church of England]</a>,,E,,,,,,#item-a8b436949,,Head: English Church|Entry: 1360 [English Church]|Entry: 2248 [Church of England]|#item-a8b436949,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1814,1651,761,169/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559756687598,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1814,1651,761,169/150,/0/default.jpg",English Church,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1225,Volume 3,18,Eagle,<a href='/digital-beehive/alpha2/alpha_0272/'>a</a>,,E,<a href='/digital-beehive/toc/toc1_085/'>p.35 [Image 1.95]</a>,,,,,#item-217e863ee,,Head: Eagle|Page: p.35 [Image 1.95]|Entry: a|#item-217e863ee,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/439,1695,442,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666451994,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/439,1695,442,147/150,/0/default.jpg",Eagle,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1226,Volume 3,18,egyptians,<a href='/digital-beehive/num7/num_2333/'>1561 [[AE]gyptians]</a>,,E,,,,,,#item-004123490,,Head: egyptians|Entry: 1561 [[AE]gyptians]|#item-004123490,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1151,1700,515,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559673683402,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1151,1700,515,138/150,/0/default.jpg",egyptians,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1227,Volume 3,18,English histories,"<a href='/digital-beehive/num7/num_2217/'>1503 [Histories of England, Scotland, &c.]</a>",,E,,,,,,#item-93f258eb1,,"Head: English histories|Entry: 1503 [Histories of England, Scotland, &c.]|#item-93f258eb1","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1824,1752,505,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559756890807,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1824,1752,505,123/150,/0/default.jpg",English histories,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1228,Volume 3,18,English government,<a href='/digital-beehive/num11/num_3483/'>4792 [English form of Governmt]</a>,,E,,,,,,#item-8e2625285,,Head: English government|Entry: 4792 [English form of Governmt]|#item-8e2625285,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1804,1797,602,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757302742,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1804,1797,602,120/150,/0/default.jpg",English government,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1229,Volume 3,18,English latin,<a href='/digital-beehive/num5/num_1355/'>1015 [Some English Latin]</a>,,E,,,,,,#item-479120ddb,,Head: English latin|Entry: 1015 [Some English Latin]|#item-479120ddb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1821,1841,552,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559757619663,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1821,1841,552,99/150,/0/default.jpg",English latin,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1230,Volume 3,18,ear ringing,<a href='/digital-beehive/num5/num_1708/'>1239 [Ringing in the Ear]</a>,,E,,,,,,#item-0f316379f,,Head: ear ringing|Entry: 1239 [Ringing in the Ear]|#item-0f316379f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/433,1896,529,104/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666689949,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/433,1896,529,104/150,/0/default.jpg",ear ringing,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1231,Volume 3,18,English man and woman,<a href='/digital-beehive/num6/num_2167/'>1473 [England]</a>|<a href='/digital-beehive/num6/num_2168/'>1473 [Englishman]</a>|4498 [PAGE_MISSING],,E,,,,,,#item-378414bfd,,Head: English man and woman|Entry: 1473 [England]|Entry: 1473 [Englishman]|Entry: 4498 [PAGE_MISSING]|#item-378414bfd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1813,1920,643,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758094857,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1813,1920,643,142/150,/0/default.jpg",English man and woman,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1232,Volume 3,18,elder,<a href='/digital-beehive/num3/num_0930/'>672 [Elder]</a>,,E,,,,,,#item-4b5da6305,,Head: elder|Entry: 672 [Elder]|#item-4b5da6305,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1116,1939,445,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559674179206,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1116,1939,445,123/150,/0/default.jpg",elder,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1233,Volume 3,18,English poets,<a href='/digital-beehive/num7/num_2377/'>1585 [Verses]</a>|4565 [PAGE_MISSING],,E,,,,,,#item-b7d8b96d3,,Head: English poets|Entry: 1585 [Verses]|Entry: 4565 [PAGE_MISSING]|#item-b7d8b96d3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1838,2001,590,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758307522,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1838,2001,590,130/150,/0/default.jpg",English poets,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1234,Volume 3,18,English tongue,<a href='/digital-beehive/num2/num_0590/'>473 [English Tongue]</a>,,E,,,,,,#item-2a1d04b63,,Head: English tongue|Entry: 473 [English Tongue]|#item-2a1d04b63,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1827,2086,501,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559758373437,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1827,2086,501,148/150,/0/default.jpg",English tongue,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1235,Volume 3,18,earnest,,,E,,,,<a href='/digital-beehive/index4/index_3624/'>serious</a>,,#item-54a9f818a,,Head: earnest|See: serious|#item-54a9f818a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/431,2125,576,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666838813,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/431,2125,576,131/150,/0/default.jpg",earnest,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1236,Volume 3,18,election,<a href='/digital-beehive/num2/num_0335/'>296 [Election]</a>,,E,,,,,,#item-03abd63b4,,Head: election|Entry: 296 [Election]|#item-03abd63b4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1147,2147,436,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559674528113,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1147,2147,436,145/150,/0/default.jpg",election,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1237,Volume 3,18,election of Kings,4722 [PAGE_MISSING],,E,,,,,,#item-96eb7ff86,,Head: election of Kings|Entry: 4722 [PAGE_MISSING]|#item-96eb7ff86,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1168,2174,464,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559674612456,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1168,2174,464,152/150,/0/default.jpg",election of Kings,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1238,Volume 3,18,engraving,4524 [PAGE_MISSING],,E,,,,,,#item-2f3e30a08,,Head: engraving|Entry: 4524 [PAGE_MISSING]|#item-2f3e30a08,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1842,2193,548,169/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559834999332,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1842,2193,548,169/150,/0/default.jpg",engraving,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1239,Volume 3,18,earnest money,<a href='/digital-beehive/num3/num_0688/'>546 [[WORD_MISSING]]</a>,,E,,,,,,#item-593ccc608,,Head: earnest money|Entry: 546 [[WORD_MISSING]]|#item-593ccc608,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/424,2227,483,95/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666986380,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/424,2227,483,95/150,/0/default.jpg",earnest money,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1240,Volume 3,18,enjoymt,<a href='/digital-beehive/num3/num_0812/'>611 [Enjoyment]</a>,,E,,,,,,#item-5f988fc3d,,Head: enjoymt|Entry: 611 [Enjoyment]|#item-5f988fc3d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1836,2263,441,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835110730,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1836,2263,441,121/150,/0/default.jpg",enjoymt,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1241,Volume 3,18,element,<a href='/digital-beehive/alpha2/alpha_0282/'>a</a>|<a href='/digital-beehive/num9/num_3027/'>2092 [Element]</a>,,E,,,,,,#item-17447117a,,Head: element|Entry: a|Entry: 2092 [Element]|#item-17447117a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1149,2294,591,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559674726722,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1149,2294,591,138/150,/0/default.jpg",element,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1242,Volume 3,18,earth,<a href='/digital-beehive/alpha2/alpha_0274/'>a</a>|<a href='/digital-beehive/num9/num_3068/'>2130 [Earth]</a>,,E,,,,,,#item-446580c81,,Head: earth|Entry: a|Entry: 2130 [Earth]|#item-446580c81,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/429,2328,504,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559667088637,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/429,2328,504,117/150,/0/default.jpg",earth,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1243,Volume 3,18,to enlarge,<a href='/digital-beehive/num3/num_1041/'>712 [To Enlarge]</a>,,E,,,,,,#item-adde9e7a4,,Head: to enlarge|Entry: 712 [To Enlarge]|#item-adde9e7a4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1826,2349,528,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835163461,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1826,2349,528,151/150,/0/default.jpg",to enlarge,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1244,Volume 3,18,elephant,<a href='/digital-beehive/num8/num_2910/'>1980 [Elephant]</a>,,E,,,,,,#item-e2d550d75,,Head: elephant|Entry: 1980 [Elephant]|#item-e2d550d75,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1139,2376,475,92/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559680123778,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1139,2376,475,92/150,/0/default.jpg",elephant,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1245,Volume 3,18,earth fleas,,,E,<a href='/digital-beehive/toc/toc1_281/'>p.140 [Image 1.291]</a>,,,,,#item-06dc62c3d,,Head: earth fleas|Page: p.140 [Image 1.291]|#item-06dc62c3d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/415,2415,706,76/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559669068258,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/415,2415,706,76/150,/0/default.jpg",earth fleas,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,Pastorius links to entry 366 in the Onomastical Considerations. There is currently no protocol for linking to specific entries in the Onomastical Considerations.,
index_1246,Volume 3,18,enmity,<a href='/digital-beehive/alpha2/alpha_0287/'>a</a>|858 [PAGE_MISSING],,E,,,,,,#item-51d31b5f4,,Head: enmity|Entry: a|Entry: 858 [PAGE_MISSING]|#item-51d31b5f4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1851,2466,514,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835246414,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1851,2466,514,144/150,/0/default.jpg",enmity,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1247,Volume 3,18,elixir,<a href='/digital-beehive/num7/num_2399/'>1596 [Quintessence]</a>,,E,,,,,,#item-16fc37e1c,,Head: elixir|Entry: 1596 [Quintessence]|#item-16fc37e1c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1135,2488,434,89/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559679810041,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1135,2488,434,89/150,/0/default.jpg",elixir,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1248,Volume 3,18,earthenware,4625 [PAGE_MISSING],,E,,,,,,#item-745b7eead,,Head: earthenware|Entry: 4625 [PAGE_MISSING]|#item-745b7eead,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/411,2515,608,87/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559667379481,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/411,2515,608,87/150,/0/default.jpg",earthenware,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1249,Volume 3,18,Elizabeth,<a href='/digital-beehive/num7/num_2227/'>1508 [Elizabeth]</a>,,E,,,,,,#item-fa6bbc34f,,Head: Elizabeth|Entry: 1508 [Elizabeth]|#item-fa6bbc34f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1147,2520,493,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559679916815,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1147,2520,493,115/150,/0/default.jpg",Elizabeth,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1250,Volume 3,18,earthlyminded,,,E,,,,<a href='/digital-beehive/index5/index_4642/'>worldly</a>,,#item-7424f8fb2,,Head: earthlyminded|See: worldly|#item-7424f8fb2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/400,2556,746,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559667439938,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/400,2556,746,126/150,/0/default.jpg",earthlyminded,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1251,Volume 3,18,enough,<a href='/digital-beehive/num1/num_0230/'>218 [Sufficient]</a>,,E,,,,,,#item-c81f6e378,,Head: enough|Entry: 218 [Sufficient]|#item-c81f6e378,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1861,2566,421,167/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559835408251,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/1861,2566,421,167/150,/0/default.jpg",enough,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,,
index_1252,Volume 3,18,earth's division,,,E,<a href='/digital-beehive/toc/toc1_333/'>p.192 [Image 1.343]</a>,,,,,#item-26c8334cd,,Head: earth's division|Page: p.192 [Image 1.343]|#item-26c8334cd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/409,2645,907,93/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559668978970,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0961/409,2645,907,93/150,/0/default.jpg",earth's division,<a href='/digital-beehive/toc/toc3_18/'>Full Page</a>,Pastorius links to entry 914 in the Onomastical Considerations. There is currently no protocol for linking to specific entries in the Onomastical Considerations.,
