pid,volume,image_number,head,entry,topic,first_letter,xref,see,page,add,type,index,item,unparsed,line,selection,full_image,annotation_uri,order,thumbnail,full,label
index_4393,Volume 3,50,universalists,<a href='/New_Beehive/toc_vol2/toc2_066/'>91 [Universalists]</a>,,U/V,,,,,,,#item-98456ab8a,,Head: universalists|Entry: 91 [Universalists]|#item-98456ab8a,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1112,1783,527,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560881358385,4393,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1112,1783,527,133/full/0/default.jpg",universalists
index_4394,Volume 3,50,universities,<a href='/New_Beehive/alpha5/alpha_0994/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_247/'>1270 [Universities]</a>,,U/V,,,,,,,#item-7c7919bac,,Head: universities|Entry: a|Entry: 1270 [Universities]|#item-7c7919bac,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1115,1918,657,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560881412902,4394,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1115,1918,657,141/full/0/default.jpg",universities
index_4395,Volume 3,50,university degrees,<a href='/New_Beehive/toc_vol2/toc2_330/'>1679 [University Degrees]</a>,,U/V,,,,,,,#item-d019aacb5,,Head: university degrees|Entry: 1679 [University Degrees]|#item-d019aacb5,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1099,2034,531,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560881940882,4395,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1099,2034,531,129/full/0/default.jpg",university degrees
index_4396,Volume 3,50,unicorn,<a href='/New_Beehive/toc_vol2/toc2_300/'>1530 [Unicorn]</a>,,U/V,,,,,,,#item-01460e2a7,,Head: unicorn|Entry: 1530 [Unicorn]|#item-01460e2a7,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1100,2166,451,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560881956010,4396,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1100,2166,451,117/full/0/default.jpg",unicorn
index_4397,Volume 3,50,unjust,,,U/V,,<a href='/New_Beehive/index3/index_2048/'>injustice</a>|<a href='/New_Beehive/index5/index_4636/'>wrong</a>,,,,,#item-4c24af738,,Head: unjust|See: injustice|See: wrong|#item-4c24af738,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1106,2290,725,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882029230,4397,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1106,2290,725,144/full/0/default.jpg",unjust
index_4398,Volume 3,50,unjust goods,<a href='/New_Beehive/toc_vol2/toc2_058/'>6 [Unjust substance]</a>|<a href='/New_Beehive/toc_vol2/toc2_095/'>326 [Ill gotten goods & gains]</a>|<a href='/New_Beehive/toc_vol2/toc2_337/'>1727 [Ill gotten goods]</a>,,U/V,,,,,,,#item-a56087bf2,,Head: unjust goods|Entry: 6 [Unjust substance]|Entry: 326 [Ill gotten goods & gains]|Entry: 1727 [Ill gotten goods]|#item-a56087bf2,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1068,2397,676,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882152407,4398,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1068,2397,676,140/full/0/default.jpg",unjust goods
index_4399,Volume 3,50,unknown,<a href='/New_Beehive/alpha5/alpha_0995/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_326/'>1658 [Unknown]</a>,,U/V,,,,,,,#item-d90bcf577,,Head: unknown|Entry: a|Entry: 1658 [Unknown]|#item-d90bcf577,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1083,2510,618,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882202745,4399,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1083,2510,618,130/full/0/default.jpg",unknown
index_4400,Volume 3,50,unlawful,<a href='/New_Beehive/toc_vol2/toc2_315/'>1603 [Unlawful]</a>,,U/V,,,,,,,#item-8e1a0e995,,Head: unlawful|Entry: 1603 [Unlawful]|#item-8e1a0e995,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1090,2644,518,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882272461,4400,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1090,2644,518,152/full/0/default.jpg",unlawful
index_4401,Volume 3,50,unlearned,<a href='/New_Beehive/toc_vol2/toc2_063/'>66 [Unlearned]</a>|<a href='/New_Beehive/toc_vol2/toc2_346/'>1797 [Unlearned]</a>,,U/V,,,,,,,#item-aa643f053,,Head: unlearned|Entry: 66 [Unlearned]|Entry: 1797 [Unlearned]|#item-aa643f053,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1101,2800,618,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882336392,4401,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1101,2800,618,140/full/0/default.jpg",unlearned
index_4402,Volume 3,50,unless,<a href='/New_Beehive/toc_vol2/toc2_066/'>93 [Exception]</a>,,U/V,,,,,,,#item-d004dde64,,Head: unless|Entry: 93 [Exception]|#item-d004dde64,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1096,2946,319,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882490957,4402,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1096,2946,319,135/full/0/default.jpg",unless
index_4403,Volume 3,50,to unload,4663 [PAGE_MISSING],,U/V,,,,,,,#item-617466ea7,,Head: to unload|Entry: 4663 [PAGE_MISSING]|#item-617466ea7,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1086,3009,505,128/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882514455,4403,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1086,3009,505,128/full/0/default.jpg",to unload
index_4404,Volume 3,50,unlike,796 [PAGE_MISSING],,U/V,,,,,,,#item-17100234f,,Head: unlike|Entry: 796 [PAGE_MISSING]|#item-17100234f,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1079,3071,404,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882536492,4404,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1079,3071,404,134/full/0/default.jpg",unlike
index_4405,Volume 3,50,unlimited,<a href='/New_Beehive/toc_vol2/toc2_418/'>2416 [Unlimited]</a>,,U/V,,,,,,,#item-ecf7540b0,,Head: unlimited|Entry: 2416 [Unlimited]|#item-ecf7540b0,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1075,3145,564,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560882999818,4405,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1075,3145,564,110/full/0/default.jpg",unlimited
index_4406,Volume 3,50,unmerciful,<a href='/New_Beehive/alpha5/alpha_0996/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_394/'>2251 [Unmerciful]</a>,,U/V,,,,,,,#item-bf60f745a,,Head: unmerciful|Entry: a|Entry: 2251 [Unmerciful]|#item-bf60f745a,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1095,3218,648,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560883042071,4406,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1095,3218,648,136/full/0/default.jpg",unmerciful
index_4407,Volume 3,50,unnatural,<a href='/New_Beehive/toc_vol2/toc2_421/'>2438 [Unnatural]</a>,,U/V,,,,,,,#item-c2a70e21e,,Head: unnatural|Entry: 2438 [Unnatural]|#item-c2a70e21e,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1104,3301,582,88/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560883078608,4407,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1104,3301,582,88/full/0/default.jpg",unnatural
index_4408,Volume 3,50,unpleasant,<a href='/New_Beehive/toc_vol2/toc2_257/'>1320 [Unacceptable]</a>,,U/V,,,,,,,#item-92dc3e1d8,,Head: unpleasant|Entry: 1320 [Unacceptable]|#item-92dc3e1d8,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1137,3352,587,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560883129485,4408,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1137,3352,587,156/full/0/default.jpg",unpleasant
index_4409,Volume 3,50,unprofitable,<a href='/New_Beehive/alpha5/alpha_0997/'>a</a>,,U/V,,,,,,,#item-65eaa3e10,,Head: unprofitable|Entry: a|#item-65eaa3e10,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1105,3507,515,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560883145804,4409,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0993/1105,3507,515,129/full/0/default.jpg",unprofitable
index_4410,Volume 3,51,unpunished,<a href='/New_Beehive/toc_vol2/toc2_232/'>1192 [Want of Punishmt]</a>,,U/V,,,,,,,#item-9377cfc08,,Head: unpunished|Entry: 1192 [Want of Punishmt]|#item-9377cfc08,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/223,261,572,200/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645269209,4410,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/223,261,572,200/full/0/default.jpg",unpunished
index_4411,Volume 3,51,unquiet,<a href='/New_Beehive/toc_vol2/toc2_322/'>1638 [Rest]</a>,,U/V,,restless,,,,,#item-d7c16fed1,,Head: unquiet|See: restless|Entry: 1638 [Rest]|#item-d7c16fed1,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/235,407,753,179/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645310048,4411,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/235,407,753,179/full/0/default.jpg",unquiet
index_4412,Volume 3,51,unready,<a href='/New_Beehive/toc_vol2/toc2_127/'>541 [WORD_MISSING]</a>,,U/V,,,,,,,#item-e4c343520,,Head: unready|Entry: 541 [WORD_MISSING]|#item-e4c343520,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/200,565,471,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645401075,4412,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/200,565,471,162/full/0/default.jpg",unready
index_4413,Volume 3,51,unripe,<a href='/New_Beehive/toc_vol2/toc2_173/'>929 [Unripe]</a>,,U/V,,,,,,,#item-0ff19b344,,Head: unripe|Entry: 929 [Unripe]|#item-0ff19b344,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/212,740,417,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645428568,4413,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/212,740,417,115/full/0/default.jpg",unripe
index_4414,Volume 3,51,unreasonable,<a href='/New_Beehive/toc_vol2/toc2_171/'>919 [Absurd]</a>,,U/V,,,,,,,#item-67e0798b7,,Head: unreasonable|Entry: 919 [Absurd]|#item-67e0798b7,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/215,844,605,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645449392,4414,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/215,844,605,160/full/0/default.jpg",unreasonable
index_4415,Volume 3,51,unsatiable,849 [PAGE_MISSING],,U/V,,,,,,,#item-c8b8854bf,,Head: unsatiable|Entry: 849 [PAGE_MISSING]|#item-c8b8854bf,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/227,964,507,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645470361,4415,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/227,964,507,166/full/0/default.jpg",unsatiable
index_4416,Volume 3,51,unseemly,<a href='/New_Beehive/toc_vol2/toc2_157/'>709 [Unseemly]</a>,,U/V,,,,,,,#item-e53ed72cd,,Head: unseemly|Entry: 709 [Unseemly]|#item-e53ed72cd,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/199,1102,536,182/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645499386,4416,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/199,1102,536,182/full/0/default.jpg",unseemly
index_4417,Volume 3,51,unseen,<a href='/New_Beehive/toc_vol2/toc2_163/'>879 [unseen]</a>,,U/V,,,,,,,#item-e61465d54,,Head: unseen|Entry: 879 [unseen]|#item-e61465d54,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/226,1245,369,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645544288,4417,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/226,1245,369,149/full/0/default.jpg",unseen
index_4418,Volume 3,51,unsensible,<a href='/New_Beehive/toc_vol2/toc2_100/'>358 [Unsensible]</a>,,U/V,,,,,,,#item-3e1ba44db,,Head: unsensible|Entry: 358 [Unsensible]|#item-3e1ba44db,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/218,1375,518,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645568056,4418,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/218,1375,518,159/full/0/default.jpg",unsensible
index_4419,Volume 3,51,unskilful,811 [PAGE_MISSING],,U/V,,,,,,,#item-44e4276a0,,Head: unskilful|Entry: 811 [PAGE_MISSING]|#item-44e4276a0,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/205,1534,502,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645594402,4419,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/205,1534,502,163/full/0/default.jpg",unskilful
index_4420,Volume 3,51,unspeakable,<a href='/New_Beehive/toc_vol2/toc2_100/'>359 [Unspeakable]</a>,,U/V,,,,,,,#item-82ab52afe,,Head: unspeakable|Entry: 359 [Unspeakable]|#item-82ab52afe,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/223,1645,547,176/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645618422,4420,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/223,1645,547,176/full/0/default.jpg",unspeakable
index_4421,Volume 3,51,unstable,<a href='/New_Beehive/alpha5/alpha_0998/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_161/'>870 [Inconstancy]</a>|<a href='/New_Beehive/toc_vol2/toc2_319/'>1624 [Inconstant]</a>,,U/V,,,,,,,#item-91feef613,,Head: unstable|Entry: a|Entry: 870 [Inconstancy]|Entry: 1624 [Inconstant]|#item-91feef613,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/206,1809,746,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645687018,4421,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/206,1809,746,151/full/0/default.jpg",unstable
index_4422,Volume 3,51,unthankful,<a href='/New_Beehive/alpha5/alpha_0999/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_098/'>347 [Unthankful]</a>|<a href='/New_Beehive/toc_vol2/toc2_220/'>1135 [Unthankfulness]</a>,,U/V,,,,,,,#item-bf01bbfd0,,Head: unthankful|Entry: a|Entry: 347 [Unthankful]|Entry: 1135 [Unthankfulness]|#item-bf01bbfd0,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/221,1959,706,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645732510,4422,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/221,1959,706,157/full/0/default.jpg",unthankful
index_4423,Volume 3,51,until,<a href='/New_Beehive/toc_vol2/toc2_273/'>1398 [Till]</a>,,U/V,,,,,,,#item-9cd293b32,,Head: until|Entry: 1398 [Till]|#item-9cd293b32,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/221,2113,398,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645758180,4423,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/221,2113,398,159/full/0/default.jpg",until
index_4424,Volume 3,51,untimely,<a href='/New_Beehive/alpha5/alpha_1000/'>a</a>,,U/V,,,,,,,#item-6f59c60bd,,Head: untimely|Entry: a|#item-6f59c60bd,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/230,2225,416,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561645793742,4424,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0994/230,2225,416,163/full/0/default.jpg",untimely
